Order_ID,Order_Date,Customer_ID,Customer_Name,State,City,Category,Sub_Category,Product,Unit_Price,Quantity,Discount,Sales,Profit
ORD00555,2024-09-10,CUST0188,Customer 32,Maharashtra,Pune,Office Supplies,Pens,Pens Model 1,200,2,0.2,320.0,33.01
ORD00556,2024-06-26,CUST0143,Customer 248,Uttar Pradesh,Agra,Furniture,Tables,Tables Model 4,5000,1,0.0,5000.0,738.63
ORD00557,2024-01-26,CUST0151,Customer 221,Karnataka,Mysuru,Furniture,Bookcases,Bookcases Model 3,9500,4,0.15,32300.0,938.65
ORD00558,2024-05-23,CUST0189,Customer 255,Delhi,New Delhi,Technology,Laptops,Laptops Model 3,70000,5,0.0,350000.0,61732.08
ORD00559,2025-06-04,CUST0012,Customer 244,Delhi,New Delhi,Furniture,Chairs,Chairs Model 2,2500,4,0.1,9000.0,872.89
ORD00560,2025-09-09,CUST0058,Customer 78,Delhi,New Delhi,Office Supplies,Paper,Paper Model 2,350,2,0.15,595.0,82.78
ORD00561,2025-11-08,CUST0261,Customer 221,Uttar Pradesh,Prayagraj,Furniture,Bookcases,Bookcases Model 4,4000,5,0.25,15000.0,410.81
ORD00562,2024-10-07,CUST0215,Customer 98,Delhi,New Delhi,Technology,Printers,Printers Model 2,22000,7,0.15,130900.0,10832.32
ORD00563,2025-02-28,CUST0255,Customer 207,West Bengal,Kolkata,Furniture,Chairs,Chairs Model 2,7000,3,0.1,18900.0,1187.96
ORD00564,2025-12-30,CUST0273,Customer 251,Maharashtra,Nashik,Technology,Laptops,Laptops Model 2,55000,1,0.05,52250.0,9109.49
ORD00565,2024-08-02,CUST0049,Customer 232,Uttar Pradesh,Kanpur,Furniture,Tables,Tables Model 3,8000,1,0.05,7600.0,1051.87
ORD00566,2025-12-28,CUST0177,Customer 80,Rajasthan,Udaipur,Furniture,Bookcases,Bookcases Model 4,14000,3,0.1,37800.0,2056.76
ORD00567,2024-11-06,CUST0196,Customer 44,Gujarat,Ahmedabad,Office Supplies,Storage,Storage Model 4,5000,6,0.1,27000.0,3938.08
ORD00568,2024-05-24,CUST0037,Customer 45,Maharashtra,Nagpur,Technology,Printers,Printers Model 3,16000,4,0.05,60800.0,9219.53
ORD00569,2025-06-29,CUST0194,Customer 55,Uttar Pradesh,Prayagraj,Technology,Printers,Printers Model 3,7000,4,0.05,26600.0,3734.52
ORD00570,2025-03-19,CUST0128,Customer 179,Tamil Nadu,Coimbatore,Technology,Accessories,Accessories Model 1,1000,2,0.05,1900.0,243.85
ORD00571,2025-03-20,CUST0296,Customer 166,Gujarat,Ahmedabad,Office Supplies,Pens,Pens Model 2,50,6,0.0,300.0,65.27
ORD00572,2025-03-21,CUST0221,Customer 43,Delhi,New Delhi,Technology,Mobiles,Mobiles Model 1,12000,6,0.15,61200.0,4271.85
ORD00573,2024-03-20,CUST0238,Customer 182,Gujarat,Surat,Technology,Accessories,Accessories Model 2,500,1,0.15,425.0,48.65
ORD00574,2025-01-18,CUST0193,Customer 237,Karnataka,Bengaluru,Technology,Mobiles,Mobiles Model 3,18000,1,0.05,17100.0,2599.54
ORD00575,2024-07-16,CUST0087,Customer 201,Uttar Pradesh,Agra,Furniture,Office Furniture,Office Furniture Model 3,8000,7,0.1,50400.0,7085.6
ORD00576,2024-11-10,CUST0276,Customer 17,Uttar Pradesh,Varanasi,Office Supplies,Storage,Storage Model 3,1500,7,0.15,8925.0,1174.11
ORD00577,2024-03-21,CUST0039,Customer 36,Uttar Pradesh,Varanasi,Furniture,Office Furniture,Office Furniture Model 3,8000,5,0.25,30000.0,618.34
ORD00578,2024-07-14,CUST0152,Customer 14,Uttar Pradesh,Prayagraj,Office Supplies,Paper,Paper Model 2,800,4,0.15,2720.0,251.34
ORD00579,2024-11-30,CUST0288,Customer 252,Maharashtra,Pune,Office Supplies,Storage,Storage Model 2,800,6,0.15,4080.0,520.58
ORD00580,2024-03-16,CUST0148,Customer 213,Maharashtra,Nashik,Furniture,Chairs,Chairs Model 3,4500,3,0.05,12825.0,1208.47
ORD00581,2024-01-27,CUST0220,Customer 18,Maharashtra,Mumbai,Technology,Accessories,Accessories Model 3,3000,6,0.05,17100.0,3128.14
ORD00582,2025-02-05,CUST0038,Customer 201,Rajasthan,Jaipur,Furniture,Office Furniture,Office Furniture Model 4,13000,7,0.15,77350.0,5308.94
ORD00583,2025-02-15,CUST0204,Customer 194,Maharashtra,Nagpur,Furniture,Tables,Tables Model 1,8000,4,0.15,27200.0,1506.73
ORD00584,2025-04-07,CUST0088,Customer 217,Gujarat,Surat,Technology,Printers,Printers Model 4,7000,6,0.0,42000.0,8529.28
ORD00585,2025-03-25,CUST0074,Customer 108,Maharashtra,Mumbai,Technology,Mobiles,Mobiles Model 1,35000,2,0.0,70000.0,12748.96
ORD00586,2024-04-28,CUST0162,Customer 198,Tamil Nadu,Coimbatore,Furniture,Chairs,Chairs Model 3,7000,4,0.1,25200.0,3398.82
ORD00587,2025-02-19,CUST0003,Customer 214,Delhi,New Delhi,Office Supplies,Pens,Pens Model 2,100,4,0.15,340.0,43.92
ORD00588,2025-01-10,CUST0004,Customer 138,Rajasthan,Udaipur,Technology,Printers,Printers Model 1,22000,1,0.15,18700.0,2415.87
ORD00589,2025-04-30,CUST0004,Customer 152,Maharashtra,Mumbai,Technology,Accessories,Accessories Model 1,3000,2,0.0,6000.0,908.69
ORD00590,2024-02-25,CUST0108,Customer 296,Tamil Nadu,Chennai,Furniture,Chairs,Chairs Model 4,10000,6,0.1,54000.0,5169.05
ORD00591,2024-06-19,CUST0022,Customer 107,Uttar Pradesh,Agra,Furniture,Chairs,Chairs Model 4,10000,1,0.0,10000.0,1069.71
ORD00592,2024-01-13,CUST0297,Customer 181,West Bengal,Kolkata,Office Supplies,Storage,Storage Model 4,800,4,0.2,2560.0,222.97
ORD00593,2025-05-31,CUST0218,Customer 11,Gujarat,Ahmedabad,Office Supplies,Paper,Paper Model 1,800,6,0.1,4320.0,691.15
ORD00594,2025-08-09,CUST0237,Customer 66,West Bengal,Kolkata,Furniture,Tables,Tables Model 4,8000,3,0.0,24000.0,2539.79
ORD00595,2024-11-21,CUST0091,Customer 238,Tamil Nadu,Chennai,Furniture,Chairs,Chairs Model 2,4500,1,0.1,4050.0,343.47
ORD00596,2025-08-06,CUST0165,Customer 49,West Bengal,Durgapur,Office Supplies,Storage,Storage Model 1,3000,4,0.0,12000.0,2089.95
ORD00597,2025-10-11,CUST0079,Customer 170,Rajasthan,Jodhpur,Office Supplies,Paper,Paper Model 3,350,6,0.0,2100.0,461.87
ORD00598,2025-09-01,CUST0156,Customer 2,Delhi,New Delhi,Office Supplies,Pens,Pens Model 1,350,6,0.1,1890.0,364.59
ORD00599,2024-11-09,CUST0128,Customer 7,Gujarat,Ahmedabad,Technology,Laptops,Laptops Model 3,85000,5,0.0,425000.0,84693.13
ORD00600,2024-08-11,CUST0154,Customer 48,Uttar Pradesh,Agra,Technology,Laptops,Laptops Model 3,85000,2,0.25,127500.0,9580.44
ORD00601,2024-01-29,CUST0011,Customer 97,Uttar Pradesh,Lucknow,Office Supplies,Binders,Binders Model 1,300,3,0.1,810.0,163.19
ORD00602,2025-08-25,CUST0164,Customer 111,Tamil Nadu,Chennai,Office Supplies,Paper,Paper Model 3,500,6,0.25,2250.0,175.41
ORD00603,2025-12-03,CUST0051,Customer 210,Rajasthan,Jaipur,Furniture,Bookcases,Bookcases Model 3,14000,7,0.15,83300.0,6715.66
ORD00604,2024-07-07,CUST0010,Customer 114,Uttar Pradesh,Agra,Furniture,Chairs,Chairs Model 1,4500,2,0.1,8100.0,1072.32
ORD00605,2024-12-11,CUST0230,Customer 255,Maharashtra,Pune,Office Supplies,Pens,Pens Model 2,350,1,0.25,262.5,28.47
ORD00606,2024-09-15,CUST0047,Customer 13,Maharashtra,Nashik,Technology,Accessories,Accessories Model 3,3000,1,0.0,3000.0,579.79
ORD00607,2024-06-22,CUST0217,Customer 264,Delhi,New Delhi,Furniture,Chairs,Chairs Model 2,4500,3,0.2,10800.0,306.1
ORD00608,2025-03-23,CUST0248,Customer 276,Delhi,New Delhi,Office Supplies,Binders,Binders Model 1,900,3,0.15,2295.0,228.76
ORD00609,2025-08-14,CUST0292,Customer 84,Gujarat,Surat,Furniture,Chairs,Chairs Model 1,10000,1,0.0,10000.0,1620.19
ORD00610,2025-02-15,CUST0166,Customer 159,Uttar Pradesh,Agra,Technology,Accessories,Accessories Model 1,3000,5,0.0,15000.0,3261.27
ORD00611,2024-08-07,CUST0215,Customer 221,West Bengal,Kolkata,Furniture,Chairs,Chairs Model 3,7000,5,0.0,35000.0,5903.69
ORD00612,2024-03-13,CUST0129,Customer 87,Rajasthan,Udaipur,Office Supplies,Paper,Paper Model 3,350,6,0.05,1995.0,453.79
ORD00613,2025-08-21,CUST0002,Customer 204,Rajasthan,Jaipur,Technology,Accessories,Accessories Model 2,500,2,0.15,850.0,97.9
ORD00614,2024-04-26,CUST0116,Customer 237,Rajasthan,Udaipur,Office Supplies,Storage,Storage Model 1,800,1,0.1,720.0,136.43
ORD00615,2025-06-19,CUST0035,Customer 24,Gujarat,Vadodara,Office Supplies,Pens,Pens Model 3,350,6,0.15,1785.0,244.41
ORD00616,2025-12-05,CUST0218,Customer 115,Gujarat,Vadodara,Furniture,Tables,Tables Model 3,18000,7,0.15,107100.0,5533.24
ORD00617,2024-11-10,CUST0039,Customer 259,Karnataka,Bengaluru,Furniture,Tables,Tables Model 3,8000,2,0.05,15200.0,2192.03
ORD00618,2025-03-30,CUST0132,Customer 276,Maharashtra,Mumbai,Office Supplies,Paper,Paper Model 4,500,2,0.2,800.0,48.89
ORD00619,2025-03-14,CUST0217,Customer 80,Delhi,New Delhi,Office Supplies,Storage,Storage Model 1,800,4,0.05,3040.0,541.63
ORD00620,2024-12-22,CUST0181,Customer 164,Delhi,New Delhi,Office Supplies,Storage,Storage Model 3,1500,3,0.15,3825.0,499.5
ORD00621,2025-09-06,CUST0047,Customer 39,Uttar Pradesh,Prayagraj,Office Supplies,Binders,Binders Model 4,150,2,0.1,270.0,52.52
ORD00622,2025-07-14,CUST0101,Customer 2,Uttar Pradesh,Varanasi,Furniture,Office Furniture,Office Furniture Model 4,20000,3,0.2,48000.0,3293.15
ORD00623,2024-10-23,CUST0211,Customer 123,Rajasthan,Jodhpur,Furniture,Chairs,Chairs Model 3,4500,7,0.0,31500.0,4461.85
ORD00624,2025-01-23,CUST0106,Customer 32,Karnataka,Mysuru,Furniture,Chairs,Chairs Model 3,4500,7,0.0,31500.0,5177.71
ORD00625,2024-01-29,CUST0114,Customer 143,Tamil Nadu,Chennai,Office Supplies,Binders,Binders Model 1,150,1,0.1,135.0,21.02
ORD00626,2024-06-20,CUST0231,Customer 208,Maharashtra,Pune,Technology,Laptops,Laptops Model 4,55000,2,0.0,110000.0,21483.64
ORD00627,2025-07-23,CUST0112,Customer 196,Tamil Nadu,Chennai,Furniture,Tables,Tables Model 2,18000,6,0.0,108000.0,15540.44
ORD00628,2025-01-08,CUST0069,Customer 45,Delhi,New Delhi,Office Supplies,Storage,Storage Model 1,5000,4,0.15,17000.0,2522.08
ORD00629,2025-01-20,CUST0062,Customer 3,Tamil Nadu,Coimbatore,Office Supplies,Pens,Pens Model 2,100,4,0.15,340.0,41.18
ORD00630,2025-10-03,CUST0246,Customer 297,Rajasthan,Jaipur,Office Supplies,Pens,Pens Model 4,200,7,0.0,1400.0,279.59
ORD00631,2025-11-13,CUST0162,Customer 286,Rajasthan,Udaipur,Furniture,Tables,Tables Model 4,8000,5,0.2,32000.0,2700.87
ORD00632,2024-07-06,CUST0186,Customer 298,Uttar Pradesh,Kanpur,Office Supplies,Binders,Binders Model 1,300,5,0.05,1425.0,257.9
ORD00633,2025-09-17,CUST0255,Customer 30,West Bengal,Durgapur,Furniture,Bookcases,Bookcases Model 2,6500,2,0.0,13000.0,1837.82
ORD00634,2025-12-19,CUST0211,Customer 215,Gujarat,Ahmedabad,Office Supplies,Pens,Pens Model 4,350,1,0.15,297.5,44.55
ORD00635,2024-08-16,CUST0097,Customer 16,Tamil Nadu,Coimbatore,Furniture,Tables,Tables Model 3,18000,2,0.0,36000.0,6889.28
ORD00636,2025-11-19,CUST0282,Customer 133,West Bengal,Durgapur,Technology,Printers,Printers Model 1,11000,4,0.0,44000.0,7274.66
ORD00637,2025-11-18,CUST0241,Customer 134,Maharashtra,Mumbai,Technology,Accessories,Accessories Model 3,500,3,0.15,1275.0,126.53
ORD00638,2025-03-21,CUST0186,Customer 70,West Bengal,Durgapur,Technology,Mobiles,Mobiles Model 3,12000,4,0.05,45600.0,9121.86
ORD00639,2025-08-23,CUST0141,Customer 213,Karnataka,Mysuru,Office Supplies,Pens,Pens Model 4,200,6,0.1,1080.0,169.69
ORD00640,2024-08-13,CUST0051,Customer 186,Delhi,New Delhi,Office Supplies,Pens,Pens Model 1,200,4,0.1,720.0,101.86
ORD00641,2024-11-18,CUST0210,Customer 103,Delhi,New Delhi,Furniture,Bookcases,Bookcases Model 2,14000,3,0.15,35700.0,2991.93
ORD00642,2024-03-31,CUST0092,Customer 63,Maharashtra,Nashik,Furniture,Bookcases,Bookcases Model 1,6500,4,0.15,22100.0,590.44
ORD00643,2024-05-18,CUST0174,Customer 29,Delhi,New Delhi,Technology,Laptops,Laptops Model 2,45000,5,0.1,202500.0,26221.87
ORD00644,2024-07-10,CUST0160,Customer 64,Maharashtra,Pune,Technology,Accessories,Accessories Model 2,500,3,0.1,1350.0,117.91
ORD00645,2024-10-30,CUST0294,Customer 87,Maharashtra,Nashik,Technology,Mobiles,Mobiles Model 3,25000,2,0.25,37500.0,2789.15
ORD00646,2024-12-21,CUST0028,Customer 17,Uttar Pradesh,Lucknow,Furniture,Tables,Tables Model 3,8000,7,0.15,47600.0,4154.14
ORD00647,2024-03-09,CUST0085,Customer 267,Karnataka,Mysuru,Technology,Accessories,Accessories Model 4,1800,4,0.05,6840.0,1127.7
ORD00648,2025-11-07,CUST0115,Customer 220,Uttar Pradesh,Kanpur,Technology,Printers,Printers Model 3,7000,7,0.15,41650.0,4107.11
ORD00649,2025-01-23,CUST0180,Customer 20,Gujarat,Vadodara,Technology,Mobiles,Mobiles Model 4,12000,3,0.25,27000.0,1827.33
ORD00650,2025-03-29,CUST0169,Customer 225,Delhi,New Delhi,Technology,Mobiles,Mobiles Model 1,18000,1,0.15,15300.0,1689.88
ORD00651,2024-07-23,CUST0185,Customer 175,Gujarat,Ahmedabad,Office Supplies,Storage,Storage Model 4,800,1,0.25,600.0,37.64
ORD00652,2024-08-03,CUST0212,Customer 16,Uttar Pradesh,Prayagraj,Office Supplies,Pens,Pens Model 1,350,6,0.2,1680.0,186.23
ORD00653,2024-06-20,CUST0137,Customer 178,Uttar Pradesh,Prayagraj,Technology,Mobiles,Mobiles Model 3,12000,6,0.2,57600.0,3848.14
ORD00654,2024-07-26,CUST0169,Customer 280,Rajasthan,Udaipur,Office Supplies,Pens,Pens Model 4,50,7,0.05,332.5,64.67
ORD00655,2025-10-24,CUST0245,Customer 270,West Bengal,Durgapur,Office Supplies,Binders,Binders Model 1,900,7,0.1,5670.0,1005.97
ORD00656,2025-02-01,CUST0093,Customer 276,Gujarat,Ahmedabad,Office Supplies,Paper,Paper Model 3,200,3,0.25,450.0,27.66
ORD00657,2025-12-01,CUST0017,Customer 19,Gujarat,Ahmedabad,Furniture,Chairs,Chairs Model 2,7000,6,0.2,33600.0,1059.13
ORD00658,2024-12-09,CUST0011,Customer 218,Maharashtra,Nagpur,Furniture,Tables,Tables Model 4,5000,4,0.25,15000.0,625.04
ORD00659,2024-08-15,CUST0273,Customer 288,Uttar Pradesh,Lucknow,Technology,Printers,Printers Model 3,11000,6,0.1,59400.0,8177.93
ORD00660,2024-09-15,CUST0103,Customer 55,Maharashtra,Nashik,Technology,Laptops,Laptops Model 2,45000,4,0.15,153000.0,14697.96
ORD00661,2025-09-25,CUST0031,Customer 285,Gujarat,Surat,Office Supplies,Pens,Pens Model 3,50,2,0.2,80.0,6.86
ORD00662,2024-01-25,CUST0187,Customer 288,Uttar Pradesh,Lucknow,Furniture,Office Furniture,Office Furniture Model 4,13000,5,0.1,58500.0,6377.55
ORD00663,2024-08-22,CUST0267,Customer 287,Uttar Pradesh,Varanasi,Office Supplies,Paper,Paper Model 4,500,4,0.15,1700.0,173.12
ORD00664,2025-09-04,CUST0165,Customer 29,Karnataka,Bengaluru,Furniture,Bookcases,Bookcases Model 3,14000,7,0.05,93100.0,11717.6
ORD00665,2025-12-06,CUST0123,Customer 136,Gujarat,Surat,Technology,Printers,Printers Model 3,22000,4,0.15,74800.0,3451.2
ORD00666,2025-04-27,CUST0191,Customer 181,Karnataka,Bengaluru,Office Supplies,Binders,Binders Model 2,300,6,0.1,1620.0,362.6
ORD00667,2025-11-30,CUST0151,Customer 141,West Bengal,Durgapur,Technology,Accessories,Accessories Model 1,500,2,0.15,850.0,85.65
ORD00668,2025-10-19,CUST0243,Customer 241,Karnataka,Mysuru,Furniture,Chairs,Chairs Model 1,7000,3,0.0,21000.0,3075.7
ORD00669,2025-02-02,CUST0135,Customer 222,Uttar Pradesh,Kanpur,Technology,Mobiles,Mobiles Model 2,18000,3,0.2,43200.0,1031.39
ORD00670,2024-10-09,CUST0229,Customer 280,Tamil Nadu,Coimbatore,Technology,Printers,Printers Model 2,11000,3,0.0,33000.0,6588.11
ORD00671,2025-12-11,CUST0162,Customer 234,Uttar Pradesh,Kanpur,Furniture,Office Furniture,Office Furniture Model 1,13000,4,0.0,52000.0,7957.36
ORD00672,2025-10-09,CUST0106,Customer 118,Uttar Pradesh,Agra,Office Supplies,Pens,Pens Model 2,100,2,0.15,170.0,25.49
ORD00673,2025-03-16,CUST0293,Customer 226,Uttar Pradesh,Prayagraj,Furniture,Chairs,Chairs Model 1,2500,2,0.05,4750.0,418.4
ORD00674,2025-04-30,CUST0132,Customer 112,Maharashtra,Nashik,Technology,Mobiles,Mobiles Model 3,35000,7,0.15,208250.0,12752.45
ORD00675,2025-04-15,CUST0263,Customer 189,Gujarat,Surat,Office Supplies,Pens,Pens Model 4,200,7,0.1,1260.0,221.16
ORD00676,2024-06-21,CUST0234,Customer 281,Maharashtra,Pune,Furniture,Tables,Tables Model 1,18000,3,0.15,45900.0,4247.65
ORD00677,2024-10-10,CUST0213,Customer 123,West Bengal,Durgapur,Furniture,Bookcases,Bookcases Model 3,9500,3,0.0,28500.0,5056.29
ORD00678,2025-04-10,CUST0258,Customer 204,Karnataka,Bengaluru,Office Supplies,Pens,Pens Model 2,100,3,0.05,285.0,39.25
ORD00679,2025-12-14,CUST0226,Customer 236,Tamil Nadu,Chennai,Technology,Printers,Printers Model 1,16000,6,0.15,81600.0,6789.12
ORD00680,2025-04-24,CUST0155,Customer 257,Rajasthan,Jaipur,Furniture,Chairs,Chairs Model 3,4500,4,0.1,16200.0,2345.22
ORD00681,2024-03-27,CUST0242,Customer 199,Rajasthan,Jaipur,Furniture,Office Furniture,Office Furniture Model 1,8000,6,0.1,43200.0,3833.88
ORD00682,2024-05-31,CUST0278,Customer 139,Rajasthan,Jodhpur,Office Supplies,Paper,Paper Model 3,800,6,0.0,4800.0,992.81
ORD00683,2024-06-09,CUST0175,Customer 221,Rajasthan,Udaipur,Furniture,Chairs,Chairs Model 2,4500,6,0.1,24300.0,2968.91
ORD00684,2024-04-24,CUST0121,Customer 141,Maharashtra,Nashik,Technology,Laptops,Laptops Model 1,55000,5,0.0,275000.0,51667.31
ORD00685,2025-11-19,CUST0177,Customer 217,Gujarat,Ahmedabad,Furniture,Office Furniture,Office Furniture Model 2,8000,1,0.05,7600.0,1079.22
ORD00686,2025-01-19,CUST0056,Customer 118,Rajasthan,Jodhpur,Technology,Laptops,Laptops Model 2,55000,7,0.0,385000.0,72990.57
ORD00687,2024-03-20,CUST0135,Customer 22,Delhi,New Delhi,Technology,Printers,Printers Model 3,7000,4,0.15,23800.0,2135.25
ORD00688,2024-01-07,CUST0128,Customer 55,Delhi,New Delhi,Office Supplies,Binders,Binders Model 1,900,3,0.05,2565.0,572.5
ORD00689,2025-10-25,CUST0145,Customer 130,West Bengal,Durgapur,Office Supplies,Storage,Storage Model 1,800,2,0.25,1200.0,84.77
ORD00690,2025-04-07,CUST0033,Customer 276,Delhi,New Delhi,Furniture,Office Furniture,Office Furniture Model 4,20000,7,0.05,133000.0,16921.6
ORD00691,2025-10-29,CUST0299,Customer 99,Karnataka,Bengaluru,Technology,Printers,Printers Model 4,22000,6,0.05,125400.0,19852.35
ORD00692,2025-08-20,CUST0052,Customer 91,Karnataka,Bengaluru,Furniture,Bookcases,Bookcases Model 2,4000,7,0.05,26600.0,3858.0
ORD00693,2025-07-29,CUST0123,Customer 254,Rajasthan,Jaipur,Office Supplies,Storage,Storage Model 2,1500,3,0.05,4275.0,942.84
ORD00694,2025-09-08,CUST0100,Customer 90,Maharashtra,Nashik,Office Supplies,Storage,Storage Model 3,5000,6,0.1,27000.0,4328.99
ORD00695,2025-02-05,CUST0224,Customer 6,Maharashtra,Nashik,Office Supplies,Paper,Paper Model 3,200,7,0.1,1260.0,231.33
ORD00696,2024-07-28,CUST0144,Customer 96,Tamil Nadu,Chennai,Technology,Mobiles,Mobiles Model 2,35000,6,0.0,210000.0,36724.4
ORD00697,2024-05-12,CUST0279,Customer 137,Delhi,New Delhi,Technology,Accessories,Accessories Model 3,1000,1,0.1,900.0,120.02
ORD00698,2024-11-29,CUST0039,Customer 293,Tamil Nadu,Chennai,Furniture,Tables,Tables Model 2,18000,3,0.15,45900.0,4794.34
ORD00699,2025-10-08,CUST0118,Customer 189,Gujarat,Vadodara,Furniture,Chairs,Chairs Model 3,7000,6,0.15,35700.0,2408.92
ORD00700,2025-01-28,CUST0045,Customer 108,Delhi,New Delhi,Technology,Mobiles,Mobiles Model 1,35000,4,0.2,112000.0,6380.02
ORD00701,2025-11-17,CUST0290,Customer 145,Maharashtra,Pune,Office Supplies,Storage,Storage Model 3,3000,2,0.1,5400.0,921.24
ORD00702,2024-03-23,CUST0262,Customer 272,Uttar Pradesh,Prayagraj,Technology,Accessories,Accessories Model 3,1000,5,0.15,4250.0,564.29
ORD00703,2024-05-08,CUST0049,Customer 164,Delhi,New Delhi,Office Supplies,Storage,Storage Model 3,3000,1,0.05,2850.0,560.78
ORD00704,2025-08-27,CUST0094,Customer 225,Delhi,New Delhi,Office Supplies,Pens,Pens Model 1,200,7,0.1,1260.0,196.57
ORD00705,2024-03-20,CUST0290,Customer 159,Tamil Nadu,Coimbatore,Technology,Printers,Printers Model 3,16000,4,0.15,54400.0,4845.6
ORD00706,2024-07-14,CUST0029,Customer 194,Karnataka,Mysuru,Office Supplies,Binders,Binders Model 3,550,1,0.05,522.5,102.38
ORD00707,2024-10-23,CUST0203,Customer 61,Tamil Nadu,Chennai,Technology,Laptops,Laptops Model 1,85000,4,0.2,272000.0,26070.39
ORD00708,2024-11-19,CUST0186,Customer 113,Maharashtra,Mumbai,Technology,Mobiles,Mobiles Model 3,12000,3,0.1,32400.0,3719.96
ORD00709,2024-04-01,CUST0139,Customer 52,Gujarat,Ahmedabad,Technology,Accessories,Accessories Model 1,500,1,0.1,450.0,43.11
ORD00710,2025-10-18,CUST0086,Customer 153,Maharashtra,Mumbai,Office Supplies,Pens,Pens Model 1,200,6,0.15,1020.0,140.48
ORD00711,2025-10-27,CUST0167,Customer 161,Delhi,New Delhi,Office Supplies,Storage,Storage Model 4,1500,4,0.0,6000.0,1127.48
ORD00712,2025-06-03,CUST0275,Customer 66,Uttar Pradesh,Prayagraj,Furniture,Tables,Tables Model 4,8000,4,0.1,28800.0,3643.54
ORD00713,2025-01-11,CUST0152,Customer 239,West Bengal,Durgapur,Furniture,Tables,Tables Model 2,5000,3,0.15,12750.0,546.1
ORD00714,2025-04-21,CUST0296,Customer 177,Gujarat,Ahmedabad,Office Supplies,Storage,Storage Model 3,1500,4,0.05,5700.0,977.49
ORD00715,2024-08-03,CUST0043,Customer 23,Gujarat,Vadodara,Furniture,Bookcases,Bookcases Model 1,4000,2,0.0,8000.0,1221.43
ORD00716,2025-08-22,CUST0153,Customer 125,Uttar Pradesh,Lucknow,Technology,Mobiles,Mobiles Model 1,18000,2,0.15,30600.0,2158.44
ORD00717,2024-10-28,CUST0036,Customer 204,Delhi,New Delhi,Technology,Printers,Printers Model 4,11000,5,0.15,46750.0,5377.15
ORD00718,2024-05-20,CUST0146,Customer 184,Uttar Pradesh,Prayagraj,Furniture,Bookcases,Bookcases Model 3,9500,4,0.0,38000.0,6396.41
ORD00719,2024-07-16,CUST0056,Customer 203,Maharashtra,Nashik,Furniture,Chairs,Chairs Model 1,4500,4,0.15,15300.0,1229.12
ORD00720,2024-03-11,CUST0082,Customer 105,Delhi,New Delhi,Office Supplies,Binders,Binders Model 2,550,1,0.2,440.0,33.27
ORD00721,2025-04-11,CUST0213,Customer 148,Uttar Pradesh,Prayagraj,Furniture,Tables,Tables Model 3,8000,6,0.0,48000.0,7934.39
ORD00722,2024-10-12,CUST0280,Customer 270,West Bengal,Kolkata,Office Supplies,Pens,Pens Model 4,100,4,0.05,380.0,56.76
ORD00723,2024-11-16,CUST0075,Customer 163,Karnataka,Bengaluru,Technology,Accessories,Accessories Model 3,500,5,0.05,2375.0,438.83
ORD00724,2025-01-21,CUST0138,Customer 187,Maharashtra,Mumbai,Furniture,Tables,Tables Model 3,8000,4,0.15,27200.0,3595.78
ORD00725,2025-09-25,CUST0106,Customer 130,West Bengal,Durgapur,Office Supplies,Binders,Binders Model 4,900,2,0.15,1530.0,163.83
ORD00726,2025-07-14,CUST0129,Customer 73,Maharashtra,Nashik,Office Supplies,Storage,Storage Model 3,800,6,0.1,4320.0,860.04
ORD00727,2024-10-25,CUST0167,Customer 201,Maharashtra,Nagpur,Office Supplies,Storage,Storage Model 1,5000,1,0.05,4750.0,1016.25
ORD00728,2024-05-04,CUST0192,Customer 218,Uttar Pradesh,Agra,Furniture,Bookcases,Bookcases Model 1,9500,3,0.15,24225.0,1970.44
ORD00729,2025-10-05,CUST0077,Customer 89,West Bengal,Durgapur,Technology,Laptops,Laptops Model 2,55000,7,0.1,346500.0,34784.65
ORD00730,2025-06-23,CUST0035,Customer 125,Uttar Pradesh,Agra,Technology,Mobiles,Mobiles Model 4,12000,2,0.0,24000.0,4049.24
ORD00731,2025-07-06,CUST0215,Customer 71,West Bengal,Durgapur,Office Supplies,Storage,Storage Model 3,3000,3,0.1,8100.0,1432.81
ORD00732,2024-02-29,CUST0225,Customer 188,Uttar Pradesh,Prayagraj,Furniture,Chairs,Chairs Model 2,7000,2,0.25,10500.0,-327.31
ORD00733,2025-07-13,CUST0085,Customer 28,Uttar Pradesh,Varanasi,Office Supplies,Paper,Paper Model 2,350,4,0.05,1330.0,244.48
ORD00734,2025-06-24,CUST0127,Customer 10,West Bengal,Durgapur,Technology,Printers,Printers Model 3,22000,6,0.15,112200.0,13101.6
ORD00735,2025-06-29,CUST0110,Customer 33,Uttar Pradesh,Varanasi,Furniture,Chairs,Chairs Model 1,7000,4,0.05,26600.0,4165.54
ORD00736,2025-06-23,CUST0223,Customer 23,Gujarat,Ahmedabad,Technology,Printers,Printers Model 1,7000,1,0.15,5950.0,507.25
ORD00737,2024-11-15,CUST0287,Customer 81,Maharashtra,Nagpur,Technology,Mobiles,Mobiles Model 1,18000,3,0.15,45900.0,5134.51
ORD00738,2025-04-23,CUST0020,Customer 48,West Bengal,Durgapur,Office Supplies,Paper,Paper Model 3,350,5,0.0,1750.0,289.34
ORD00739,2025-04-02,CUST0290,Customer 43,Delhi,New Delhi,Technology,Printers,Printers Model 4,11000,2,0.2,17600.0,1162.9
